"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13447292","JH247182","2024-05-02T09:34:00.000","016XX S HOMAN AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","1021","010","24","29","08B","1153973","1891495","2024","2024-05-10T15:41:51.000","41.85809318","-87.710305539","
,  
(41.85809318, -87.710305539)"
"13447324","JH247222","2024-05-02T09:33:00.000","097XX S EMERALD AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","2223","022","21","73","08A","1173026","1840280","2024","2024-05-10T15:41:51.000","41.717152932","-87.641881346","
,  
(41.717152932, -87.641881346)"
"13447925","JH247849","2024-05-02T09:31:00.000","011XX W 111TH PL","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","2234","022","21","75","06","1170685","1830857","2024","2024-05-10T15:41:51.000","41.691346033","-87.65072897","
,  
(41.691346033, -87.65072897)"
"13447535","JH247280","2024-05-02T09:31:00.000","053XX W CHICAGO AVE","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","STREET","false","false","1524","015","37","25","04B","1140422","1904813","2024","2024-05-10T15:41:51.000","41.894898559","-87.759720016","
,  
(41.894898559, -87.759720016)"
"13447387","JH247170","2024-05-02T09:30:00.000","010XX W LAKE ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","1214","012","27","28","06","1169328","1901620","2024","2024-05-10T15:41:51.000","41.885557376","-87.65364901","
,  
(41.885557376, -87.65364901)"
"13447322","JH247187","2024-05-02T09:30:00.000","020XX S MICHIGAN AVE","0460","BATTERY","SIMPLE","CHA HALLWAY / STAIRWELL / ELEVATOR","true","false","0132","001","3","33","08B","1177528","1890620","2024","2024-05-10T15:41:51.000","41.855190551","-87.623871195","
,  
(41.855190551, -87.623871195)"
"13447340","JH247190","2024-05-02T09:29:00.000","010XX W LAKE ST","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","STREET","false","false","1214","012","27","28","14","1169328","1901620","2024","2024-05-10T15:41:51.000","41.885557376","-87.65364901","
,  
(41.885557376, -87.65364901)"
"13447261","JH247209","2024-05-02T09:23:00.000","009XX W RANDOLPH ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","SMALL RETAIL STORE","true","false","1224","012","27","28","18","1169948","1901222","2024","2024-05-10T15:41:51.000","41.884451738","-87.651383878","
,  
(41.884451738, -87.651383878)"
"13447641","JH247240","2024-05-02T09:15:00.000","002XX E 132ND ST","0810","THEFT","OVER $500","APARTMENT","false","true","0533","005","9","54","06","1180080","1817868","2024","2024-05-10T15:41:51.000","41.655492823","-87.616728554","
,  
(41.655492823, -87.616728554)"
"13449552","JH250004","2024-05-02T09:15:00.000","021XX W CHURCHILL ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","1434","014","32","24","05","1161618","1912157","2024","2024-05-10T15:41:51.000","41.914635812","-87.681667648","
,  
(41.914635812, -87.681667648)"
"13447464","JH247165","2024-05-02T09:14:00.000","053XX S CALUMET AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","0231","002","3","40","08B","1179388","1869746","2024","2024-05-10T15:41:51.000","41.797868316","-87.617682453","
,  
(41.797868316, -87.617682453)"
"13447519","JH247233","2024-05-02T09:14:00.000","077XX S KINGSTON AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0421","004","7","43","05","1194533","1854177","2024","2024-05-10T15:41:51.000","41.754786521","-87.562655871","
,  
(41.754786521, -87.562655871)"
"13447217","JH247185","2024-05-02T09:10:00.000","049XX W GLADYS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false","1533","015","29","25","07","1143620","1897890","2024","2024-05-10T15:41:51.000","41.875841747","-87.748147867","
,  
(41.875841747, -87.748147867)"
"13447304","JH247231","2024-05-02T09:00:00.000","039XX W THOMAS ST","2027","NARCOTICS","POSSESS - CRACK","SIDEWALK","true","false","1112","011","37","23","18","1150053","1907053","2024","2024-05-10T15:41:51.000","41.900863211","-87.72428922","
,  
(41.900863211, -87.72428922)"
"13454137","JH255590","2024-05-02T09:00:00.000","056XX N KENMORE AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","2022","020","48","77","05","1168228","1937707","2024","2024-05-10T15:41:51.000","41.984605671","-87.656642414","
,  
(41.984605671, -87.656642414)"
"13449128","JH249365","2024-05-02T09:00:00.000","006XX N HAMLIN AVE","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","APARTMENT","false","true","1122","011","27","23","08B","1150943","1903985","2024","2024-05-10T15:41:51.000","41.892426925","-87.721100578","
,  
(41.892426925, -87.721100578)"
"13449129","JH249558","2024-05-02T09:00:00.000","056XX S MOBILE AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC BUILDING","false","false","0811","008","13","56","08B","1135355","1866369","2024","2024-05-10T15:41:51.000","41.789493708","-87.779240956","
,  
(41.789493708, -87.779240956)"
"13447532","JH247540","2024-05-02T09:00:00.000","062XX W 62ND ST","0810","THEFT","OVER $500","PARK PROPERTY","false","false","0812","008","13","64","06","1135961","1862764","2024","2024-05-10T15:41:51.000","41.779590193","-87.777104405","
,  
(41.779590193, -87.777104405)"
"13447295","JH247198","2024-05-02T09:00:00.000","007XX W WILSON AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1914","019","46","3","08B","1170371","1930757","2024","2024-05-10T15:41:51.000","41.965487973","-87.648964975","
,  
(41.965487973, -87.648964975)"
"13452144","JH253012","2024-05-02T09:00:00.000","127XX S WALLACE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0523","005","9","53","07","1174630","1820336","2024","2024-05-10T15:41:51.000","41.662388032","-87.636597415","
,  
(41.662388032, -87.636597415)"
"13447389","JH247385","2024-05-02T09:00:00.000","029XX N LAKE SHORE DR","0440","BATTERY","AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY","HOSPITAL BUILDING / GROUNDS","false","false","1934","019","44","6","08B","1173796","1919557","2024","2024-05-10T15:41:51.000","41.93467909","-87.636706827","
,  
(41.93467909, -87.636706827)"
"13452365","JH253503","2024-05-02T09:00:00.000","021XX S MICHIGAN AVE","0820","THEFT","$500 AND UNDER","CHA HALLWAY / STAIRWELL / ELEVATOR","false","false","0132","001","3","33","06","1177540","1890161","2024","2024-05-10T15:41:51.000","41.853930752","-87.623841071","
,  
(41.853930752, -87.623841071)"
"13447810","JH247893","2024-05-02T08:51:00.000","072XX S TROY ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE","false","false","0831","008","18","66","11","1156624","1856479","2024","2024-05-10T15:41:51.000","41.761951455","-87.701519607","
,  
(41.761951455, -87.701519607)"
"13447777","JH247609","2024-05-02T08:50:00.000","044XX S EVANS AVE","0560","ASSAULT","SIMPLE","STREET","false","false","0221","002","3","38","08A","1181896","1875684","2024","2024-05-10T15:41:51.000","41.814105006","-87.608301602","
,  
(41.814105006, -87.608301602)"
"13447315","JH247284","2024-05-02T08:45:00.000","106XX S COTTAGE GROVE AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","true","0512","005","9","50","06","1182336","1834490","2024","2024-05-10T15:41:51.000","41.701054195","-87.607961726","
,  
(41.701054195, -87.607961726)"
"13447504","JH247138","2024-05-02T08:44:00.000","021XX S STATE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESTAURANT","false","true","0131","001","3","33","08B","1176651","1890098","2024","2024-05-10T15:41:51.000","41.853777986","-87.627105906","
,  
(41.853777986, -87.627105906)"
"13447333","JH247173","2024-05-02T08:35:00.000","123XX S PERRY AVE","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","RESIDENCE","false","true","0523","005","9","53","04B","1177825","1823121","2024","2024-05-10T15:41:51.000","41.669959042","-87.624821704","
,  
(41.669959042, -87.624821704)"
"13447288","JH247281","2024-05-02T08:30:00.000","0000X E ERIE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1834","018","42","8","07","1176403","1904784","2024","2024-05-10T15:41:51.000","41.894082849","-87.627572935","
,  
(41.894082849, -87.627572935)"
"13447391","JH247139","2024-05-02T08:30:00.000","022XX W WARREN BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1223","012","27","28","08B","1161447","1900313","2024","2024-05-10T15:41:51.000","41.882138496","-87.68262591","
,  
(41.882138496, -87.68262591)"
"13447415","JH247097","2024-05-02T08:15:00.000","072XX S MORGAN ST","0560","ASSAULT","SIMPLE","SIDEWALK","false","false","0733","007","17","68","08A","1170894","1856890","2024","2024-05-10T15:41:51.000","41.76277977","-87.649206316","
,  
(41.76277977, -87.649206316)"
"13447461","JH247098","2024-05-02T08:12:00.000","075XX S STEWART AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","APARTMENT","false","true","0621","006","6","69","14","1174933","1854880","2024","2024-05-10T15:41:51.000","41.757174988","-87.634462621","
,  
(41.757174988, -87.634462621)"
"13447312","JH247100","2024-05-02T08:10:00.000","085XX S COTTAGE GROVE AVE","0820","THEFT","$500 AND UNDER","CONVENIENCE STORE","false","false","0632","006","8","44","06","1183051","1848568","2024","2024-05-10T15:41:51.000","41.739669366","-87.604907509","
,  
(41.739669366, -87.604907509)"
"13447232","JH247137","2024-05-02T08:07:00.000","024XX N MILWAUKEE AVE","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","1414","014","1","22","06","1156416","1915876","2024","2024-05-10T15:41:51.000","41.924947914","-87.700678316","
,  
(41.924947914, -87.700678316)"
"13447255","JH247066","2024-05-02T08:05:00.000","053XX N BOWMANVILLE AVE","1330","CRIMINAL TRESPASS","TO LAND","CONSTRUCTION SITE","true","false","2012","020","40","4","26","1160167","1935474","2024","2024-05-10T15:41:51.000","41.97864916","-87.686351807","
,  
(41.97864916, -87.686351807)"
"13447305","JH247154","2024-05-02T08:03:00.000","076XX S ADA ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0612","006","17","71","08B","1168770","1853903","2024","2024-05-10T15:41:51.000","41.754629138","-87.657077186","
,  
(41.754629138, -87.657077186)"
"13447552","JH247598","2024-05-02T08:00:00.000","059XX N HERMITAGE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2012","020","40","77","14","1163726","1939442","2024","2024-05-10T15:41:51.000","41.989462976","-87.673150992","
,  
(41.989462976, -87.673150992)"
"13451767","JH252963","2024-05-02T08:00:00.000","006XX W WELLINGTON AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1934","019","44","6","06","1171160","1920186","2024","2024-05-10T15:41:51.000","41.936463459","-87.646375552","
,  
(41.936463459, -87.646375552)"
"13447569","JH247615","2024-05-02T08:00:00.000","077XX S STATE ST","0460","BATTERY","SIMPLE","COMMERCIAL / BUSINESS OFFICE","false","false","0623","006","6","69","08B","1177626","1853701","2024","2024-05-10T15:41:51.000","41.753879219","-87.624628845","
,  
(41.753879219, -87.624628845)"
"13447904","JH247785","2024-05-02T08:00:00.000","025XX W 61ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0825","008","16","66","08B","1160654","1864131","2024","2024-05-10T15:41:51.000","41.782867456","-87.686538162","
,  
(41.782867456, -87.686538162)"
"13448340","JH247059","2024-05-02T08:00:00.000","044XX W CONGRESS PKWY","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1131","011","28","26","08B","1146876","1897322","2024","2024-05-10T15:41:51.000","41.874221548","-87.736207397","
,  
(41.874221548, -87.736207397)"
"13447173","JH247147","2024-05-02T08:00:00.000","017XX W 18TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1234","012","25","31","14","1164988","1891449","2024","2024-05-10T15:41:51.000","41.857740504","-87.669874959","
,  
(41.857740504, -87.669874959)"
"13448907","JH248381","2024-05-02T08:00:00.000","017XX W ADAMS ST","0810","THEFT","OVER $500","STREET","false","false","1224","012","27","28","06","1164948","1899140","2024","2024-05-10T15:41:51.000","41.878846126","-87.669803572","
,  
(41.878846126, -87.669803572)"
"13448103","JH248138","2024-05-02T08:00:00.000","022XX E 93RD ST","2820","OTHER OFFENSE","TELEPHONE THREAT","STREET","true","true","0413","004","7","48","08A","1192649","1843737","2024","2024-05-10T15:41:51.000","41.726184341","-87.569899458","
,  
(41.726184341, -87.569899458)"
"13447345","JH247136","2024-05-02T08:00:00.000","036XX W GRAND AVE","0460","BATTERY","SIMPLE","STREET","false","false","1112","011","36","23","08B","1152073","1907615","2024","2024-05-10T15:41:51.000","41.902365801","-87.716854733","
,  
(41.902365801, -87.716854733)"
"13450038","JH250512","2024-05-02T08:00:00.000","077XX S EMERALD AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0621","006","17","71","05","1172644","1853467","2024","2024-05-10T15:41:51.000","41.753348259","-87.642892984","
,  
(41.753348259, -87.642892984)"
"13448055","JH248086","2024-05-02T07:45:00.000","066XX S STEWART AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0722","007","6","68","07","1174764","1861082","2024","2024-05-10T15:41:51.000","41.774197764","-87.634897415","
,  
(41.774197764, -87.634897415)"
"13447479","JH247091","2024-05-02T07:36:00.000","067XX N ASHLAND AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2432","024","49","1","08B","1164383","1945033","2024","2024-05-10T15:41:51.000","42.004790901","-87.670575279","
,  
(42.004790901, -87.670575279)"
"13447163","JH247051","2024-05-02T07:35:00.000","077XX S EMERALD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0621","006","17","71","08B","1172642","1853568","2024","2024-05-10T15:41:51.000","41.75362546","-87.642897343","
,  
(41.75362546, -87.642897343)"
"13447157","JH247112","2024-05-02T07:35:00.000","065XX W BRYN MAWR AVE","0560","ASSAULT","SIMPLE","STREET","false","false","1612","016","41","10","08A","1131583","1936817","2024","2024-05-10T15:41:51.000","41.98287878","-87.791440835","
,  
(41.98287878, -87.791440835)"
"13447154","JH247093","2024-05-02T07:30:00.000","023XX N LAWNDALE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","2525","025","35","22","06","1151326","1915223","2024","2024-05-10T15:41:51.000","41.923257554","-87.719398565","
,  
(41.923257554, -87.719398565)"
"13447110","JH247042","2024-05-02T07:20:00.000","011XX W 104TH PL","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","2232","022","21","73","06","1170602","1835507","2024","2024-05-10T15:41:51.000","41.704108173","-87.650897952","
,  
(41.704108173, -87.650897952)"
"13447584","JH247691","2024-05-02T07:15:00.000","017XX W 18TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","1234","012","25","31","14","1164988","1891449","2024","2024-05-10T15:41:51.000","41.857740504","-87.669874959","
,  
(41.857740504, -87.669874959)"
"13447198","JH247044","2024-05-02T07:15:00.000","036XX S ARCHER AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0912","009","12","59","06","1161614","1880357","2024","2024-05-10T15:41:51.000","41.827373751","-87.682568055","
,  
(41.827373751, -87.682568055)"
"13448158","JH248298","2024-05-02T07:00:00.000","059XX S INDIANA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0232","002","20","40","08B","1178616","1865645","2024","2024-05-10T15:41:51.000","41.786632384","-87.620638155","
,  
(41.786632384, -87.620638155)"
"13448221","JH248209","2024-05-02T07:00:00.000","028XX W POLK ST","051A","ASSAULT","AGGRAVATED - HANDGUN","SIDEWALK","false","true","1135","011","28","27","04A","1157498","1896243","2024","2024-05-10T15:41:51.000","41.871051266","-87.697237419","
,  
(41.871051266, -87.697237419)"
"13447344","JH247036","2024-05-02T07:00:00.000","063XX N HOYNE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","2413","024","50","2","14","1161160","1942072","2024","2024-05-10T15:41:51.000","41.996733677","-87.682515625","
,  
(41.996733677, -87.682515625)"
"13447300","JH247039","2024-05-02T07:00:00.000","075XX S STEWART AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","APARTMENT","false","true","0621","006","6","69","14","1174933","1854880","2024","2024-05-10T15:41:51.000","41.757174988","-87.634462621","
,  
(41.757174988, -87.634462621)"
"13448588","JH247033","2024-05-02T07:00:00.000","007XX S CICERO AVE","0460","BATTERY","SIMPLE","GAS STATION","false","false","1131","011","24","25","08B","1144511","1896107","2024","2024-05-10T15:41:51.000","41.870932257","-87.744921277","
,  
(41.870932257, -87.744921277)"
"13449665","JH250161","2024-05-02T07:00:00.000","007XX N CENTRAL PARK AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1121","011","27","23","06","1152252","1904605","2024","2024-05-10T15:41:51.000","41.894102536","-87.716276754","
,  
(41.894102536, -87.716276754)"
"13447256","JH247145","2024-05-02T07:00:00.000","053XX W NELSON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2514","025","31","19","08B","1140322","1919763","2024","2024-05-10T15:41:51.000","41.935924855","-87.759720058","
,  
(41.935924855, -87.759720058)"
"13447364","JH247299","2024-05-02T06:50:00.000","016XX E 68TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0332","003","5","43","07","1188587","1860222","2024","2024-05-10T15:41:51.000","41.771518622","-87.584252949","
,  
(41.771518622, -87.584252949)"
"13447556","JH247611","2024-05-02T06:40:00.000","010XX W FULTON MARKET","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1214","012","27","28","05","1169647","1902052","2024","2024-05-10T15:41:51.000","41.886735874","-87.652465","
,  
(41.886735874, -87.652465)"
"13447619","JH247453","2024-05-02T06:30:00.000","017XX E 73RD PL","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0324","003","7","43","08A","1189250","1856593","2024","2024-05-10T15:41:51.000","41.76154447","-87.581938863","
,  
(41.76154447, -87.581938863)"
"13447104","JH247018","2024-05-02T06:27:00.000","021XX N OAKLEY AVE","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","1432","014","32","22","03","1160685","1914136","2024","2024-05-10T15:41:51.000","41.920085732","-87.685040399","
,  
(41.920085732, -87.685040399)"
"13447149","JH247026","2024-05-02T06:25:00.000","020XX N LEAVITT ST","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","1432","014","32","22","03","1161365","1913722","2024","2024-05-10T15:41:51.000","41.918935554","-87.682553505","
,  
(41.918935554, -87.682553505)"
"13447119","JH247015","2024-05-02T06:18:00.000","019XX N HOYNE AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","1434","014","32","22","03","1162049","1912895","2024","2024-05-10T15:41:51.000","41.916651938","-87.680063562","
,  
(41.916651938, -87.680063562)"
"13448928","JH249257","2024-05-02T06:05:00.000","011XX W 15TH ST","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","1232","012","25","28","06","1169068","1892901","2024","2024-05-10T15:41:51.000","41.861637423","-87.65485686","
,  
(41.861637423, -87.65485686)"
"13447210","JH247020","2024-05-02T06:00:00.000","007XX W 117TH PL","0560","ASSAULT","SIMPLE","RESTAURANT","false","false","0524","005","21","53","08A","1173333","1827020","2024","2024-05-10T15:41:51.000","41.680758706","-87.641147253","
,  
(41.680758706, -87.641147253)"
"13447153","JH247104","2024-05-02T06:00:00.000","016XX N NAGLE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","2513","025","29","25","06","1133053","1910237","2024","2024-05-10T15:41:51.000","41.909914722","-87.786657883","
,  
(41.909914722, -87.786657883)"
"13448942","JH248817","2024-05-02T06:00:00.000","003XX S DEARBORN ST","0820","THEFT","$500 AND UNDER","CTA BUS","false","false","0113","001","4","32","06","1175985","1898827","2024","2024-05-10T15:41:51.000","41.877745936","-87.629287594","
,  
(41.877745936, -87.629287594)"
"13450836","JH250966","2024-05-02T06:00:00.000","045XX N SHERIDAN RD","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1914","019","46","3","06","1168791","1930527","2024","2024-05-10T15:41:51.000","41.964891329","-87.65478095","
,  
(41.964891329, -87.65478095)"
"13447349","JH247358","2024-05-02T06:00:00.000","008XX N HOMAN AVE","4650","OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER","STREET","true","false","1121","011","27","23","26","1153552","1905583","2024","2024-05-10T15:41:51.000","41.896760507","-87.711476205","
,  
(41.896760507, -87.711476205)"
"13447150","JH247030","2024-05-02T06:00:00.000","023XX W CHARLESTON ST","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","1432","014","32","22","03","1160426","1914058","2024","2024-05-10T15:41:51.000","41.919877063","-87.685994173","
,  
(41.919877063, -87.685994173)"
"13447107","JH247007","2024-05-02T05:59:00.000","008XX N HOMAN AVE","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","SIDEWALK","true","false","1121","011","27","23","18","1153552","1905583","2024","2024-05-10T15:41:51.000","41.896760507","-87.711476205","
,  
(41.896760507, -87.711476205)"
"13447081","JH247009","2024-05-02T05:45:00.000","0000X W 47TH ST","0330","ROBBERY","AGGRAVATED","SIDEWALK","false","false","0224","002","3","38","03","1176964","1873866","2024","2024-05-10T15:41:51.000","41.809229014","-87.626447338","
,  
(41.809229014, -87.626447338)"
"13450197","JH247002","2024-05-02T05:45:00.000","001XX N KILBOURN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","ALLEY","false","true","1113","011","28","26","08B","1146373","1900236","2024","2024-05-10T15:41:51.000","41.882227496","-87.737979987","
,  
(41.882227496, -87.737979987)"
"13448112","JH247005","2024-05-02T05:40:00.000","014XX W PRATT BLVD","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","2431","024","49","1","06","1165565","1945281","2024","2024-05-10T15:41:51.000","42.005446228","-87.666219555","
,  
(42.005446228, -87.666219555)"
"13453090","JH253981","2024-05-02T05:30:00.000","035XX W MONTROSE AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1723","017","33","14","06","1151795","1929009","2024","2024-05-10T15:41:51.000","41.961078175","-87.717311252","
,  
(41.961078175, -87.717311252)"
"13447108","JH246989","2024-05-02T05:30:00.000","0000X W TERMINAL ST","1478","CONCEALED CARRY LICENSE VIOLATION","PROHIBITED PLACES","AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA","true","false","1651","016","41","76","15","1100317","1935229","2024","2024-05-10T15:41:51.000","41.979006297","-87.906463155","
,  
(41.979006297, -87.906463155)"
"13447377","JH247322","2024-05-02T05:27:00.000","018XX W 59TH ST","0498","BATTERY","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY","APARTMENT","false","true","0715","007","15","67","04B","1164899","1865548","2024","2024-05-10T15:41:51.000","41.786667207","-87.670934599","
,  
(41.786667207, -87.670934599)"
"13447613","JH247686","2024-05-02T05:26:00.000","039XX N LINCOLN AVE","0610","BURGLARY","FORCIBLE ENTRY","GROCERY FOOD STORE","false","false","1922","019","47","5","05","1162583","1926032","2024","2024-05-10T15:41:51.000","41.952689472","-87.677732575","
,  
(41.952689472, -87.677732575)"
"13448483","JH248655","2024-05-02T05:00:00.000","075XX S SOUTH SHORE DR","0820","THEFT","$500 AND UNDER","STREET","false","false","0421","004","7","43","06","1196126","1856148","2024","2024-05-10T15:41:51.000","41.76015578","-87.556752911","
,  
(41.76015578, -87.556752911)"
"13448188","JH247008","2024-05-02T05:00:00.000","102XX S FAIRFIELD AVE","3960","INTIMIDATION","INTIMIDATION","RESIDENCE","false","true","2211","022","19","72","08A","1159836","1836657","2024","2024-05-10T15:41:51.000","41.707491329","-87.690289964","
,  
(41.707491329, -87.690289964)"
"13447126","JH246983","2024-05-02T04:59:00.000","082XX S MARYLAND AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0631","006","8","44","08B","1183339","1850513","2024","2024-05-10T15:41:51.000","41.744999963","-87.603791918","
,  
(41.744999963, -87.603791918)"
"28096","JH246819","2024-05-02T04:31:00.000","000XX N LOTUS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","true","1522","015","37","25","01A","1139950","1899846","2024","2024-05-10T15:41:51.000","41.881277136","-87.761575121","
,  
(41.881277136, -87.761575121)"
"13447446","JH247389","2024-05-02T04:30:00.000","002XX N HOMAN AVE","0460","BATTERY","SIMPLE","STREET","false","false","1123","011","28","27","08B","1153671","1901551","2024","2024-05-10T15:41:51.000","41.885693935","-87.711146518","
,  
(41.885693935, -87.711146518)"
"13447188","JH247149","2024-05-02T04:30:00.000","033XX W BELMONT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1412","014","35","21","07","1153397","1921085","2024","2024-05-10T15:41:51.000","41.939302408","-87.711632748","
,  
(41.939302408, -87.711632748)"
"13447103","JH246972","2024-05-02T04:29:00.000","114XX S BELL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2212","022","19","75","14","1163486","1828580","2024","2024-05-10T15:41:51.000","41.685251067","-87.677148853","
,  
(41.685251067, -87.677148853)"
"13447074","JH246988","2024-05-02T04:15:00.000","005XX W LAKE ST","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","CTA BUS","false","false","0121","001","34","28","14","1172491","1901698","2024","2024-05-10T15:41:51.000","41.885702079","-87.642031644","
,  
(41.885702079, -87.642031644)"
"13447071","JH246967","2024-05-02T04:04:00.000","007XX N WELLS ST","0560","ASSAULT","SIMPLE","GAS STATION","false","false","1831","018","42","8","08A","1174597","1905472","2024","2024-05-10T15:41:51.000","41.896011332","-87.634185138","
,  
(41.896011332, -87.634185138)"
"13447098","JH246998","2024-05-02T04:00:00.000","112XX S HERMOSA AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","2212","022","19","75","06","1165999","1830231","2024","2024-05-10T15:41:51.000","41.689728802","-87.667902646","
,  
(41.689728802, -87.667902646)"
"13447814","JH247860","2024-05-02T04:00:00.000","028XX W 65TH ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0823","008","15","66","03","1158405","1861410","2024","2024-05-10T15:41:51.000","41.775446769","-87.69485782","
,  
(41.775446769, -87.69485782)"
"13448371","JH248537","2024-05-02T04:00:00.000","033XX W WARNER AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","1724","017","33","16","07","1153460","1927403","2024","2024-05-10T15:41:51.000","41.956638196","-87.711232665","
,  
(41.956638196, -87.711232665)"
"13447510","JH247494","2024-05-02T04:00:00.000","087XX S MANISTEE AVE","0810","THEFT","OVER $500","ALLEY","false","false","0423","004","7","46","06","1196152","1847474","2024","2024-05-10T15:41:51.000","41.736353016","-87.556944471","
,  
(41.736353016, -87.556944471)"
"13447059","JH246969","2024-05-02T03:59:00.000","029XX W ALBION AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","2412","024","50","2","04A","1155719","1943644","2024","2024-05-10T15:41:51.000","42.001159043","-87.702488217","
,  
(42.001159043, -87.702488217)"
"13447112","JH246968","2024-05-02T03:50:00.000","097XX S GREEN ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","2223","022","21","73","07","1172365","1840190","2024","2024-05-10T15:41:51.000","41.716920501","-87.644304938","
,  
(41.716920501, -87.644304938)"
