"zip_code","week_number","week_start","week_end","cases_weekly","cases_cumulative","case_rate_weekly","case_rate_cumulative","tests_weekly","tests_cumulative","test_rate_weekly","test_rate_cumulative","percent_tested_positive_weekly","percent_tested_positive_cumulative","deaths_weekly","deaths_cumulative","death_rate_weekly","death_rate_cumulative","population","row_id","zip_code_location"
"60609","16","2022-04-17T00:00:00.000","2022-04-23T00:00:00.000","73","13250","118.7","21546.5","3640","223925","5919.2","364135.3","0.023","0.067","0","219","0","356.1","61495","60609-2022-16","POINT (-87.653382 41.812017)"
"60609","25","2022-06-19T00:00:00.000","2022-06-25T00:00:00.000","101","14285","164.2","23229.5","1209","253913","1966","412900.2","0.109","0.064","0","221","0","359.4","61495","60609-2022-25","POINT (-87.653382 41.812017)"
"60609","3","2022-01-16T00:00:00.000","2022-01-22T00:00:00.000","295","12685","479.7","20627.7","4858","171013","7899.8","278092.5","0.07","0.084","2","196","3.3","318.7","61495","60609-2022-3","POINT (-87.653382 41.812017)"
"60609","30","2022-07-24T00:00:00.000","2022-07-30T00:00:00.000","111","14882","180.5","24200.3","1273","260413","2070.1","423470.2","0.104","0.066","0","222","0","361","61495","60609-2022-30","POINT (-87.653382 41.812017)"
"60609","34","2022-08-21T00:00:00.000","2022-08-27T00:00:00.000","94","15286","152.9","24857.3","1363","265192","2216.4","431241.6","0.079","0.066","0","223","0","362.6","61495","60609-2022-34","POINT (-87.653382 41.812017)"
"60609","37","2022-09-11T00:00:00.000","2022-09-17T00:00:00.000","80","15565","130.1","25311","2394","271473","3893","441455.4","0.037","0.066","2","226","3.3","367.5","61495","60609-2022-37","POINT (-87.653382 41.812017)"
"60609","38","2022-09-18T00:00:00.000","2022-09-24T00:00:00.000","65","15630","105.7","25416.7","2146","273619","3489.7","444945.1","0.037","0.066","0","226","0","367.5","61495","60609-2022-38","POINT (-87.653382 41.812017)"
"60609","40","2022-10-02T00:00:00.000","2022-10-08T00:00:00.000","50","15741","81.3","25597.2","2725","279004","4431.3","453701.9","0.023","0.065","0","226","0","367.5","61495","60609-2022-40","POINT (-87.653382 41.812017)"
"60610","30","2020-07-19T00:00:00.000","2020-07-25T00:00:00.000","27","403","69.2","1032.8","771","7654","1976","19616.1","0.032","0.053","0","10","0","25.6","39019","60610-2020-30","POINT (-87.63581 41.90455)"
"60610","33","2020-08-09T00:00:00.000","2020-08-15T00:00:00.000","20","466","51.3","1194.3","870","10165","2229.7","26051.4","0.022","0.047","0","10","0","25.6","39019","60610-2020-33","POINT (-87.63581 41.90455)"
"60610","34","2020-08-16T00:00:00.000","2020-08-22T00:00:00.000","41","507","105.1","1299.4","935","11100","2396.3","28447.7","0.04","0.046","0","10","0","25.6","39019","60610-2020-34","POINT (-87.63581 41.90455)"
"60610","35","2020-08-23T00:00:00.000","2020-08-29T00:00:00.000","23","530","58.9","1358.3","825","11925","2114.4","30562","0.023","0.044","0","10","0","25.6","39019","60610-2020-35","POINT (-87.63581 41.90455)"
"60610","36","2020-08-30T00:00:00.000","2020-09-05T00:00:00.000","34","564","87.1","1445.4","971","12896","2488.5","33050.6","0.044","0.044","0","10","0","25.6","39019","60610-2020-36","POINT (-87.63581 41.90455)"
"60610","37","2020-09-06T00:00:00.000","2020-09-12T00:00:00.000","36","600","92.3","1537.7","809","13705","2073.3","35123.9","0.052","0.045","0","10","0","25.6","39019","60610-2020-37","POINT (-87.63581 41.90455)"
"60610","41","2020-10-04T00:00:00.000","2020-10-10T00:00:00.000","53","783","135.8","2006.7","1341","18439","3436.8","47256.5","0.031","0.042","0","10","0","25.6","39019","60610-2020-41","POINT (-87.63581 41.90455)"
"60610","43","2020-10-18T00:00:00.000","2020-10-24T00:00:00.000","88","937","225.5","2401.4","1597","21517","4092.9","55144.9","0.054","0.043","0","10","0","25.6","39019","60610-2020-43","POINT (-87.63581 41.90455)"
"60609","13","2024-03-24T00:00:00.000","2024-03-30T00:00:00.000","3","18234","4.9","29651.2","0","0","0","0","0","0","0","234","0","380.5","61495","60609-2024-13","POINT (-87.653382 41.812017)"
"60607","2","2024-01-07T00:00:00.000","2024-01-13T00:00:00.000","20","9582","67.6","32381.5","0","0","0","0","0","0","0","20","0","67.6","29591","60607-2024-2","POINT (-87.652727 41.876104)"
"60607","6","2024-02-04T00:00:00.000","2024-02-10T00:00:00.000","17","9629","57.4","32540.3","0","0","0","0","0","0","0","20","0","67.6","29591","60607-2024-6","POINT (-87.652727 41.876104)"
"60608","3","2024-01-14T00:00:00.000","2024-01-20T00:00:00.000","27","21611","34.1","27284.9","0","0","0","0","0","0","0","205","0","258.8","79205","60608-2024-3","POINT (-87.670366 41.849879)"
"60609","47","2022-11-20T00:00:00.000","2022-11-26T00:00:00.000","54","16143","87.8","26250.9","1068","295121","1736.7","479910.6","0.057","0.063","0","226","0","367.5","61495","60609-2022-47","POINT (-87.653382 41.812017)"
"60609","48","2022-11-27T00:00:00.000","2022-12-03T00:00:00.000","84","16227","136.6","26387.5","2915","298036","4740.2","484650.8","0.031","0.063","0","226","0","367.5","61495","60609-2022-48","POINT (-87.653382 41.812017)"
"60609","50","2022-12-11T00:00:00.000","2022-12-17T00:00:00.000","104","16432","169.1","26720.9","2865","303598","4658.9","493695.4","0.039","0.062","0","227","0","369.1","61495","60609-2022-50","POINT (-87.653382 41.812017)"
"60609","51","2022-12-18T00:00:00.000","2022-12-24T00:00:00.000","78","16510","126.8","26847.7","1623","305221","2639.2","496334.7","0.063","0.062","0","227","0","369.1","61495","60609-2022-51","POINT (-87.653382 41.812017)"
"60612","12","2024-03-17T00:00:00.000","2024-03-23T00:00:00.000","0","11263","0","32826.2","0","0","0","0","0","0","0","110","0","320.6","34311","60612-2024-12","POINT (-87.687011 41.88004)"
"60610","46","2020-11-08T00:00:00.000","2020-11-14T00:00:00.000","259","1634","663.8","4187.7","2209","28120","5661.3","72067.5","0.126","0.059","2","14","5.1","35.9","39019","60610-2020-46","POINT (-87.63581 41.90455)"
"60610","51","2020-12-13T00:00:00.000","2020-12-19T00:00:00.000","80","2252","205","5771.5","2235","38400","5728","98413.6","0.04","0.06","1","23","2.6","58.9","39019","60610-2020-51","POINT (-87.63581 41.90455)"
"60610","53","2020-12-27T00:00:00.000","2021-01-02T00:00:00.000","81","2411","207.6","6179","1534","41822","3931.4","107183.7","0.055","0.059","1","24","2.6","61.5","39019","60610-2020-53","POINT (-87.63581 41.90455)"
"60610","11","2021-03-14T00:00:00.000","2021-03-20T00:00:00.000","59","3089","151.2","7916.7","1766","59643","4526","152856.3","0.029","0.053","0","31","0","79.4","39019","60610-2021-11","POINT (-87.63581 41.90455)"
"60610","16","2021-04-18T00:00:00.000","2021-04-24T00:00:00.000","50","3498","128.1","8964.9","1518","68233","3890.4","174871.2","0.04","0.053","0","31","0","79.4","39019","60610-2021-16","POINT (-87.63581 41.90455)"
"60610","19","2021-05-09T00:00:00.000","2021-05-15T00:00:00.000","19","3595","48.7","9213.5","1183","72287","3031.9","185261","0.017","0.051","0","32","0","82","39019","60610-2021-19","POINT (-87.63581 41.90455)"
"60610","3","2021-01-17T00:00:00.000","2021-01-23T00:00:00.000","79","2706","202.5","6935.1","1649","47069","4226.1","120631","0.05","0.059","1","26","2.6","66.6","39019","60610-2021-3","POINT (-87.63581 41.90455)"
"60610","4","2021-01-24T00:00:00.000","2021-01-30T00:00:00.000","63","2769","161.5","7096.5","1572","48641","4028.8","124659.8","0.039","0.059","1","27","2.6","69.2","39019","60610-2021-4","POINT (-87.63581 41.90455)"
"60610","42","2021-10-17T00:00:00.000","2021-10-23T00:00:00.000","25","4349","64.1","11145.9","2216","110431","5679.3","283018.5","0.014","0.041","0","35","0","89.7","39019","60610-2021-42","POINT (-87.63581 41.90455)"
"60610","43","2021-10-24T00:00:00.000","2021-10-30T00:00:00.000","42","4391","107.6","11253.5","2155","112586","5523","288541.5","0.019","0.041","0","35","0","89.7","39019","60610-2021-43","POINT (-87.63581 41.90455)"
"60610","44","2021-10-31T00:00:00.000","2021-11-06T00:00:00.000","51","4442","130.7","11384.2","2074","114660","5315.4","293856.8","0.027","0.041","0","35","0","89.7","39019","60610-2021-44","POINT (-87.63581 41.90455)"
"60610","45","2021-11-07T00:00:00.000","2021-11-13T00:00:00.000","52","4494","133.3","11517.5","2282","116942","5848.4","299705.3","0.025","0.04","0","35","0","89.7","39019","60610-2021-45","POINT (-87.63581 41.90455)"
"60610","46","2021-11-14T00:00:00.000","2021-11-20T00:00:00.000","78","4572","199.9","11717.4","2583","119525","6619.9","306325.1","0.036","0.04","0","35","0","89.7","39019","60610-2021-46","POINT (-87.63581 41.90455)"
"60610","47","2021-11-21T00:00:00.000","2021-11-27T00:00:00.000","62","4634","158.9","11876.3","2169","121694","5558.8","311884","0.029","0.04","0","35","0","89.7","39019","60610-2021-47","POINT (-87.63581 41.90455)"
"60610","48","2021-11-28T00:00:00.000","2021-12-04T00:00:00.000","105","4739","269.1","12145.4","2942","124636","7539.9","319423.9","0.038","0.04","0","35","0","89.7","39019","60610-2021-48","POINT (-87.63581 41.90455)"
"60610","49","2021-12-05T00:00:00.000","2021-12-11T00:00:00.000","140","4879","358.8","12504.2","2717","127353","6963.3","326387.1","0.053","0.04","2","37","5.1","94.8","39019","60610-2021-49","POINT (-87.63581 41.90455)"
"60610","50","2021-12-12T00:00:00.000","2021-12-18T00:00:00.000","501","5380","1284","13788.2","4215","131568","10802.4","337189.6","0.131","0.043","0","37","0","94.8","39019","60610-2021-50","POINT (-87.63581 41.90455)"
"60610","51","2021-12-19T00:00:00.000","2021-12-25T00:00:00.000","717","6097","1837.6","15625.7","4334","135902","11107.4","348297","0.179","0.048","0","37","0","94.8","39019","60610-2021-51","POINT (-87.63581 41.90455)"
"60610","52","2021-12-26T00:00:00.000","2022-01-01T00:00:00.000","522","6619","1337.8","16963.5","2934","138836","7519.4","355816.4","0.191","0.051","0","37","0","94.8","39019","60610-2021-52","POINT (-87.63581 41.90455)"
"60610","6","2021-02-07T00:00:00.000","2021-02-13T00:00:00.000","45","2854","115.3","7314.4","1567","51708","4016","132520.1","0.028","0.057","1","30","2.6","76.9","39019","60610-2021-6","POINT (-87.63581 41.90455)"
"60610","7","2021-02-14T00:00:00.000","2021-02-20T00:00:00.000","38","2892","97.4","7411.8","1430","53138","3664.9","136184.9","0.025","0.056","0","30","0","76.9","39019","60610-2021-7","POINT (-87.63581 41.90455)"
"60610","1","2022-01-02T00:00:00.000","2022-01-08T00:00:00.000","506","7125","1296.8","18260.3","3486","142322","8934.1","364750.5","0.161","0.053","4","41","10.3","105.1","39019","60610-2022-1","POINT (-87.63581 41.90455)"
"60610","10","2022-03-06T00:00:00.000","2022-03-12T00:00:00.000","23","7915","58.9","20285","1824","163204","4674.6","418268","0.015","0.052","1","54","2.6","138.4","39019","60610-2022-10","POINT (-87.63581 41.90455)"
"60610","23","2022-06-05T00:00:00.000","2022-06-11T00:00:00.000","77","9209","197.3","23601.3","1494","185267","3828.9","474812.3","0.056","0.054","0","54","0","138.4","39019","60610-2022-23","POINT (-87.63581 41.90455)"
"60610","24","2022-06-12T00:00:00.000","2022-06-18T00:00:00.000","88","9297","225.5","23826.9","1058","186325","2711.5","477523.8","0.096","0.054","0","54","0","138.4","39019","60610-2022-24","POINT (-87.63581 41.90455)"
"60605","5","2024-01-28T00:00:00.000","2024-02-03T00:00:00.000","7","7977","25.4","28987.2","0","0","0","0","0","0","0","15","0","54.5","27519","60605-2024-5","POINT (-87.623449 41.867824)"
"60612","13","2024-03-24T00:00:00.000","2024-03-30T00:00:00.000","6","11269","17.5","32843.7","0","0","0","0","0","0","0","110","0","320.6","34311","60612-2024-13","POINT (-87.687011 41.88004)"
"60617","13","2024-03-24T00:00:00.000","2024-03-30T00:00:00.000","19","21639","23","26218.3","0","0","0","0","0","0","0","264","0","319.9","82534","60617-2024-13","POINT (-87.556897 41.721257)"
"60619","2","2024-01-07T00:00:00.000","2024-01-13T00:00:00.000","41","16081","66.9","26251.3","0","0","0","0","0","0","0","244","0","398.3","61258","60619-2024-2","POINT (-87.60569 41.744737)"
"60620","51","2021-12-19T00:00:00.000","2021-12-25T00:00:00.000","960","9060","1409.8","13304.7","6290","177404","9237","260520.4","0.163","0.056","4","221","5.9","324.5","68096","60620-2021-51","POINT (-87.651656 41.740873)"
"60620","1","2022-01-02T00:00:00.000","2022-01-08T00:00:00.000","832","11107","1221.8","16310.8","6104","189890","8963.8","278856.3","0.153","0.065","10","237","14.7","348","68096","60620-2022-1","POINT (-87.651656 41.740873)"
"60611","2","2024-01-07T00:00:00.000","2024-01-13T00:00:00.000","31","9778","95.6","30154.8","0","0","0","0","0","0","0","31","0","95.6","32426","60611-2024-2","POINT (-87.620291 41.894734)"
"60611","4","2024-01-21T00:00:00.000","2024-01-27T00:00:00.000","17","9808","52.4","30247.3","0","0","0","0","0","0","0","31","0","95.6","32426","60611-2024-4","POINT (-87.620291 41.894734)"
"60609","7","2024-02-11T00:00:00.000","2024-02-17T00:00:00.000","18","18173","29.3","29552","0","0","0","0","0","0","0","234","0","380.5","61495","60609-2024-7","POINT (-87.653382 41.812017)"
"60611","47","2023-11-19T00:00:00.000","2023-11-25T00:00:00.000","18","9605","55.5","29621.3","110","170407","339.2","525525.8","0.118","0.063","0","29","0","89.4","32426","60611-2023-47","POINT (-87.620291 41.894734)"
"60611","49","2023-12-03T00:00:00.000","2023-12-09T00:00:00.000","19","9649","58.6","29757","171","170751","527.4","526586.7","0.129","0.063","0","30","0","92.5","32426","60611-2023-49","POINT (-87.620291 41.894734)"
"60611","50","2023-12-10T00:00:00.000","2023-12-16T00:00:00.000","24","9673","74","29831","150","170901","462.6","527049.3","0.153","0.063","1","31","3.1","95.6","32426","60611-2023-50","POINT (-87.620291 41.894734)"
"60611","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","22","9716","67.8","29963.6","116","171146","357.7","527804.8","0.121","0.063","0","31","0","95.6","32426","60611-2023-52","POINT (-87.620291 41.894734)"
"60620","10","2022-03-06T00:00:00.000","2022-03-12T00:00:00.000","22","12006","32.3","17631","5420","239400","7959.4","351562.5","0.004","0.056","0","279","0","409.7","68096","60620-2022-10","POINT (-87.651656 41.740873)"
"60620","11","2022-03-13T00:00:00.000","2022-03-19T00:00:00.000","13","12019","19.1","17650.1","4821","244221","7079.7","358642.2","0.003","0.055","0","279","0","409.7","68096","60620-2022-11","POINT (-87.651656 41.740873)"
"60620","12","2022-03-20T00:00:00.000","2022-03-26T00:00:00.000","16","12035","23.5","17673.6","4457","248678","6545.2","365187.4","0.004","0.054","0","279","0","409.7","68096","60620-2022-12","POINT (-87.651656 41.740873)"
"60620","13","2022-03-27T00:00:00.000","2022-04-02T00:00:00.000","11","12046","16.2","17689.7","4459","253137","6548.1","371735.5","0.004","0.053","0","279","0","409.7","68096","60620-2022-13","POINT (-87.651656 41.740873)"
"60620","17","2022-04-24T00:00:00.000","2022-04-30T00:00:00.000","57","12209","83.7","17929.1","4521","268311","6639.2","394018.7","0.012","0.051","0","279","0","409.7","68096","60620-2022-17","POINT (-87.651656 41.740873)"
"60610","4","2023-01-22T00:00:00.000","2023-01-28T00:00:00.000","16","10957","41","28081.2","1135","215604","2908.8","552561.6","0.023","0.055","0","57","0","146.1","39019","60610-2023-4","POINT (-87.63581 41.90455)"
"60612","48","2022-11-27T00:00:00.000","2022-12-03T00:00:00.000","64","9869","186.5","28763.4","1187","228654","3459.5","666416","0.07","0.051","0","107","0","311.9","34311","60612-2022-48","POINT (-87.687011 41.88004)"
"60611","2","2022-01-09T00:00:00.000","2022-01-15T00:00:00.000","225","5248","693.9","16184.5","2915","117903","8989.7","363606.4","0.097","0.05","0","22","0","67.8","32426","60611-2022-2","POINT (-87.620291 41.894734)"
"60611","26","2022-06-26T00:00:00.000","2022-07-02T00:00:00.000","89","7365","274.5","22713.3","611","149689","1884.3","461632.6","0.144","0.055","0","28","0","86.4","32426","60611-2022-26","POINT (-87.620291 41.894734)"
"60611","32","2022-08-07T00:00:00.000","2022-08-13T00:00:00.000","83","7938","256","24480.4","518","153305","1597.5","472784.2","0.172","0.058","0","28","0","86.4","32426","60611-2022-32","POINT (-87.620291 41.894734)"
"60611","36","2022-09-04T00:00:00.000","2022-09-10T00:00:00.000","36","8138","111","25097.1","442","155140","1363.1","478443.2","0.09","0.059","0","28","0","86.4","32426","60611-2022-36","POINT (-87.620291 41.894734)"
"60611","37","2022-09-11T00:00:00.000","2022-09-17T00:00:00.000","32","8170","98.7","25195.8","462","155602","1424.8","479868","0.08","0.059","0","28","0","86.4","32426","60611-2022-37","POINT (-87.620291 41.894734)"
"60611","4","2022-01-23T00:00:00.000","2022-01-29T00:00:00.000","75","5446","231.3","16795.2","2216","122806","6834","378726.9","0.048","0.05","2","25","6.2","77.1","32426","60611-2022-4","POINT (-87.620291 41.894734)"
"60611","43","2022-10-23T00:00:00.000","2022-10-29T00:00:00.000","37","8379","114.1","25840.4","447","158206","1378.5","487898.6","0.089","0.059","0","28","0","86.4","32426","60611-2022-43","POINT (-87.620291 41.894734)"
"60611","44","2022-10-30T00:00:00.000","2022-11-05T00:00:00.000","46","8425","141.9","25982.2","448","158654","1381.6","489280.2","0.109","0.059","0","28","0","86.4","32426","60611-2022-44","POINT (-87.620291 41.894734)"
"60611","52","2022-12-25T00:00:00.000","2022-12-31T00:00:00.000","29","8758","89.4","27009.2","199","161807","613.7","499003.9","0.146","0.061","0","28","0","86.4","32426","60611-2022-52","POINT (-87.620291 41.894734)"
"60611","6","2022-02-06T00:00:00.000","2022-02-12T00:00:00.000","53","5550","163.4","17115.9","1564","126033","4823.3","388678.8","0.047","0.05","0","26","0","80.2","32426","60611-2022-6","POINT (-87.620291 41.894734)"
"60611","8","2022-02-20T00:00:00.000","2022-02-26T00:00:00.000","19","5602","58.6","17276.3","1254","128618","3867.3","396650.8","0.022","0.05","1","27","3.1","83.3","32426","60611-2022-8","POINT (-87.620291 41.894734)"
"60612","49","2022-12-04T00:00:00.000","2022-12-10T00:00:00.000","60","9929","174.9","28938.2","1116","229770","3252.6","669668.6","0.054","0.051","0","107","0","311.9","34311","60612-2022-49","POINT (-87.687011 41.88004)"
"60610","5","2023-01-29T00:00:00.000","2023-02-04T00:00:00.000","30","10987","76.9","28158.1","1077","216681","2760.2","555321.8","0.032","0.055","0","57","0","146.1","39019","60610-2023-5","POINT (-87.63581 41.90455)"
"60611","9","2022-02-27T00:00:00.000","2022-03-05T00:00:00.000","15","5617","46.3","17322.5","1500","130118","4625.9","401276.8","0.015","0.049","0","27","0","83.3","32426","60611-2022-9","POINT (-87.620291 41.894734)"
"60611","11","2023-03-12T00:00:00.000","2023-03-18T00:00:00.000","19","9027","58.6","27838.8","294","165243","906.7","509600.3","0.075","0.061","0","28","0","86.4","32426","60611-2023-11","POINT (-87.620291 41.894734)"
"60611","14","2023-04-02T00:00:00.000","2023-04-08T00:00:00.000","13","9069","40.1","27968.3","164","166000","505.8","511934.9","0.091","0.061","0","28","0","86.4","32426","60611-2023-14","POINT (-87.620291 41.894734)"
"60611","15","2023-04-09T00:00:00.000","2023-04-15T00:00:00.000","23","9092","70.9","28039.2","234","166234","721.6","512656.5","0.107","0.061","0","28","0","86.4","32426","60611-2023-15","POINT (-87.620291 41.894734)"
"60611","2","2023-01-08T00:00:00.000","2023-01-14T00:00:00.000","25","8816","77.1","27188.1","311","162421","959.1","500897.4","0.103","0.061","0","28","0","86.4","32426","60611-2023-2","POINT (-87.620291 41.894734)"
"60611","24","2023-06-11T00:00:00.000","2023-06-17T00:00:00.000","3","9175","9.3","28295.2","83","167631","256","516964.8","0.024","0.061","0","28","0","86.4","32426","60611-2023-24","POINT (-87.620291 41.894734)"
"60611","25","2023-06-18T00:00:00.000","2023-06-24T00:00:00.000","13","9188","40.1","28335.3","104","167735","320.7","517285.5","0.135","0.061","0","28","0","86.4","32426","60611-2023-25","POINT (-87.620291 41.894734)"
"60611","27","2023-07-02T00:00:00.000","2023-07-08T00:00:00.000","7","9204","21.6","28384.6","85","167903","262.1","517803.6","0.094","0.061","0","28","0","86.4","32426","60611-2023-27","POINT (-87.620291 41.894734)"
"60611","33","2023-08-13T00:00:00.000","2023-08-19T00:00:00.000","36","9306","111","28699.2","133","168528","410.2","519731.1","0.271","0.062","0","28","0","86.4","32426","60611-2023-33","POINT (-87.620291 41.894734)"
"60611","35","2023-08-27T00:00:00.000","2023-09-02T00:00:00.000","24","9351","74","28838","164","168801","505.8","520573","0.165","0.062","0","28","0","86.4","32426","60611-2023-35","POINT (-87.620291 41.894734)"
"60611","38","2023-09-17T00:00:00.000","2023-09-23T00:00:00.000","17","9430","52.4","29081.6","141","169230","434.8","521896","0.135","0.062","0","28","0","86.4","32426","60611-2023-38","POINT (-87.620291 41.894734)"
"60611","39","2023-09-24T00:00:00.000","2023-09-30T00:00:00.000","20","9450","61.7","29143.3","123","169353","379.3","522275.3","0.179","0.062","0","28","0","86.4","32426","60611-2023-39","POINT (-87.620291 41.894734)"
"60611","4","2023-01-22T00:00:00.000","2023-01-28T00:00:00.000","24","8859","74","27320.7","316","163039","974.5","502803.3","0.085","0.061","0","28","0","86.4","32426","60611-2023-4","POINT (-87.620291 41.894734)"
"60611","40","2023-10-01T00:00:00.000","2023-10-07T00:00:00.000","18","9468","55.5","29198.8","138","169491","425.6","522700.9","0.152","0.062","0","28","0","86.4","32426","60611-2023-40","POINT (-87.620291 41.894734)"
"60612","36","2020-08-30T00:00:00.000","2020-09-05T00:00:00.000","17","945","49.5","2754.2","785","12546","2287.9","36565.5","0.032","0.092","0","32","0","93.3","34311","60612-2020-36","POINT (-87.687011 41.88004)"
"60612","37","2020-09-06T00:00:00.000","2020-09-12T00:00:00.000","16","961","46.6","2800.9","720","13266","2098.5","38664","0.033","0.089","0","32","0","93.3","34311","60612-2020-37","POINT (-87.687011 41.88004)"
"60612","38","2020-09-13T00:00:00.000","2020-09-19T00:00:00.000","23","984","67","2867.9","1074","14340","3130.2","41794.2","0.021","0.084","0","32","0","93.3","34311","60612-2020-38","POINT (-87.687011 41.88004)"
"60612","41","2020-10-04T00:00:00.000","2020-10-10T00:00:00.000","41","1060","119.5","3089.4","1032","17871","3007.8","52085.3","0.046","0.072","0","32","0","93.3","34311","60612-2020-41","POINT (-87.687011 41.88004)"
"60612","43","2020-10-18T00:00:00.000","2020-10-24T00:00:00.000","92","1196","268.1","3485.8","1438","20386","4191.1","59415.3","0.061","0.07","0","32","0","93.3","34311","60612-2020-43","POINT (-87.687011 41.88004)"
"60620","18","2022-05-01T00:00:00.000","2022-05-07T00:00:00.000","104","12313","152.7","18081.8","4631","272942","6800.7","400819.4","0.025","0.05","0","279","0","409.7","68096","60620-2022-18","POINT (-87.651656 41.740873)"
"60620","19","2022-05-08T00:00:00.000","2022-05-14T00:00:00.000","148","12461","217.3","18299.2","4434","277376","6511.4","407330.8","0.036","0.05","0","279","0","409.7","68096","60620-2022-19","POINT (-87.651656 41.740873)"
"60620","2","2022-01-09T00:00:00.000","2022-01-15T00:00:00.000","388","11495","569.8","16880.6","5438","195328","7985.8","286842.1","0.083","0.065","13","250","19.1","367.1","68096","60620-2022-2","POINT (-87.651656 41.740873)"
"60620","21","2022-05-22T00:00:00.000","2022-05-28T00:00:00.000","135","12727","198.2","18689.8","4286","286218","6294.1","420315.4","0.036","0.05","1","280","1.5","411.2","68096","60620-2022-21","POINT (-87.651656 41.740873)"
"60620","22","2022-05-29T00:00:00.000","2022-06-04T00:00:00.000","137","12864","201.2","18891","3691","289909","5420.3","425735.7","0.04","0.05","0","280","0","411.2","68096","60620-2022-22","POINT (-87.651656 41.740873)"
"60620","23","2022-06-05T00:00:00.000","2022-06-11T00:00:00.000","129","12993","189.4","19080.4","3558","293467","5225","430960.7","0.042","0.049","0","280","0","411.2","68096","60620-2022-23","POINT (-87.651656 41.740873)"
"60620","24","2022-06-12T00:00:00.000","2022-06-18T00:00:00.000","96","13089","141","19221.4","1169","294636","1716.7","432677.4","0.099","0.05","0","280","0","411.2","68096","60620-2022-24","POINT (-87.651656 41.740873)"
"60620","26","2022-06-26T00:00:00.000","2022-07-02T00:00:00.000","95","13296","139.5","19525.4","1245","297149","1828.3","436367.8","0.094","0.05","0","280","0","411.2","68096","60620-2022-26","POINT (-87.651656 41.740873)"
"60620","27","2022-07-03T00:00:00.000","2022-07-09T00:00:00.000","109","13405","160.1","19685.4","1233","298382","1810.7","438178.5","0.102","0.05","0","280","0","411.2","68096","60620-2022-27","POINT (-87.651656 41.740873)"
"60620","28","2022-07-10T00:00:00.000","2022-07-16T00:00:00.000","135","13540","198.2","19883.7","1434","299816","2105.9","440284.3","0.101","0.051","1","281","1.5","412.7","68096","60620-2022-28","POINT (-87.651656 41.740873)"
"60620","3","2022-01-16T00:00:00.000","2022-01-22T00:00:00.000","202","11697","296.6","17177.2","6266","201594","9201.7","296043.8","0.042","0.064","10","260","14.7","381.8","68096","60620-2022-3","POINT (-87.651656 41.740873)"
"60620","30","2022-07-24T00:00:00.000","2022-07-30T00:00:00.000","163","13839","239.4","20322.8","1688","302868","2478.9","444766.2","0.113","0.051","0","282","0","414.1","68096","60620-2022-30","POINT (-87.651656 41.740873)"
"60620","32","2022-08-07T00:00:00.000","2022-08-13T00:00:00.000","102","14088","149.8","20688.4","1251","305676","1837.1","448889.8","0.102","0.052","0","282","0","414.1","68096","60620-2022-32","POINT (-87.651656 41.740873)"
"60620","34","2022-08-21T00:00:00.000","2022-08-27T00:00:00.000","81","14276","118.9","20964.5","1593","308598","2339.3","453180.8","0.056","0.052","1","283","1.5","415.6","68096","60620-2022-34","POINT (-87.651656 41.740873)"
"60620","36","2022-09-04T00:00:00.000","2022-09-10T00:00:00.000","84","14453","123.4","21224.4","2108","313004","3095.6","459651.1","0.047","0.052","0","283","0","415.6","68096","60620-2022-36","POINT (-87.651656 41.740873)"
"60620","37","2022-09-11T00:00:00.000","2022-09-17T00:00:00.000","63","14516","92.5","21317","2357","315361","3461.3","463112.4","0.032","0.052","1","284","1.5","417.1","68096","60620-2022-37","POINT (-87.651656 41.740873)"
"60620","39","2022-09-25T00:00:00.000","2022-10-01T00:00:00.000","44","14617","64.6","21465.3","2344","320005","3442.2","469932.2","0.022","0.051","1","285","1.5","418.5","68096","60620-2022-39","POINT (-87.651656 41.740873)"
"60620","4","2022-01-23T00:00:00.000","2022-01-29T00:00:00.000","96","11793","141","17318.2","5846","207440","8584.9","304628.8","0.023","0.063","10","270","14.7","396.5","68096","60620-2022-4","POINT (-87.651656 41.740873)"
"60620","40","2022-10-02T00:00:00.000","2022-10-08T00:00:00.000","54","14671","79.3","21544.6","2317","322322","3402.5","473334.7","0.028","0.051","0","285","0","418.5","68096","60620-2022-40","POINT (-87.651656 41.740873)"
"60620","41","2022-10-09T00:00:00.000","2022-10-15T00:00:00.000","50","14721","73.4","21618","2358","324680","3462.8","476797.5","0.024","0.051","1","286","1.5","420","68096","60620-2022-41","POINT (-87.651656 41.740873)"
"60620","42","2022-10-16T00:00:00.000","2022-10-22T00:00:00.000","61","14782","89.6","21707.6","2398","327078","3521.5","480319","0.03","0.051","0","286","0","420","68096","60620-2022-42","POINT (-87.651656 41.740873)"
"60620","43","2022-10-23T00:00:00.000","2022-10-29T00:00:00.000","79","14861","116","21823.6","2412","329490","3542.1","483861","0.036","0.051","2","288","2.9","422.9","68096","60620-2022-43","POINT (-87.651656 41.740873)"
"60620","45","2022-11-06T00:00:00.000","2022-11-12T00:00:00.000","76","15038","111.6","22083.5","2204","334151","3236.6","490705.8","0.037","0.05","0","288","0","422.9","68096","60620-2022-45","POINT (-87.651656 41.740873)"
